id,gridArea,tof2010_sum,tof2016_sum,tof2020_sum
1549-1-3-11-2,0.35426474835858124,0.058040494521195994,0.09378439129379207,0.09382770228921437
1549-1-3-12-1,0.5232562718887478,0.011374316659482195,0.02329003069046233,0.03759757915858366
1549-1-3-12-2,0.3676893132809997,0.025393761940269727,0.042929711113654075,0.06174982200002578
1549-1-3-13-1,0.048823821180082855,0.009765067185061984,0.022675506051342005,0.016979522683074698
1549-1-3-c-4,0.5990399144164994,9.069654332315549e-4,0,4.285900806831196e-4
1549-1-3-d-3,0.20450430419701338,7.597203547889367e-4,0,0.0030234682371495293
1549-1-3-12-1,0.004091349817716516,0,0,0
1549-1-3-12-2,0.3327219334396189,0.0024987693460285666,0.01330251842106413,0.015411691621688196
1549-1-3-13-1,0.8246316208067089,0.05911005165939407,0.23424606466122902,0.15491617822158893
1549-1-3-c-4,0.4009600869034603,0,0,0
1549-1-3-d-3,0.795495683250077,0.007677673448098823,0.0529563928372981,0.05466263895798475
